project_id;proj_name;prof_pk;volgnr;prof_ids;prof_wpeil;prof_opm;prof_hpeil;prof_lpeil;prof_rpeil;code;sub_code;tekencode;afstand;afst_afw;afst_bron;bk;bk_eenheid;bk_afw;bk_bron;ok;ok_eenheid;ok_afw;ok_bron;opm;_bk_wp;_bk_nap;_ok_nap;_ok_wp;fotos;datumtijd;method;stok_len;l1_len;gps_rd_x;gps_rd_y;gps_rd_z;gps_wgs_x;gps_wgs_y;gps_wgs_z;gps_h_afw;gps_z_afw;epsg;gps_z_nap_pole;last_modified
TI20072;Prio 1- 1 W7610-3 Zeeburg;17;0;1#i0;-0.39;;-0.39;-5.64;-1.31;1;1;200;-2.4;;manual;-112.0;cm tov WP;;manual;;mNAP;;;;-112.0;0.7300000000000001;;;;2020-03-13T07:39:21.968Z;;;;;;;;;;;;4326.0;;2020-03-13T07:39:57.075Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;17;1;1#i0;-0.39;;-0.39;-5.64;-1.31;1;;200;-0.4;;manual;-30.0;cm tov WP;;manual;;mNAP;;;;-30.0;-0.09000000000000002;;;;2020-03-13T07:38:39.672Z;;;;;;;;;;;;4326.0;;2020-03-13T07:38:39.672Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;17;2;1#i0;-0.39;;-0.39;-5.64;-1.31;22L;;52;0.0;4.17;gps;-5.64;mNAP;4.17;gps;;mNAP;;;;0;-0.39;-0.39;0;;2020-03-13T07:37:51.328Z;;4.0;0.07006;126171.597;487099.781;-1.57318823853067;4.963895333333333;52.37101887166667;41.374;1.85;4.17;4326.0;-5.64324823853067;2020-03-13T07:37:51.328Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;17;3;1#i0;-0.39;;-0.39;-5.64;-1.31;99;5;200;0.1;;manual;12.0;cm tov WP;;manual;25.0;cm tov WP;;manual;;12.0;-0.51;-0.64;25.0;;2020-03-13T07:17:02.180Z;;;;;;;;;;;;4326.0;;2020-03-13T07:17:02.180Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;17;4;1#i0;-0.39;;-0.39;-5.64;-1.31;99;5;200;0.5;;manual;52.0;cm tov WP;;manual;62.0;cm tov WP;;manual;;52.0;-0.91;-1.01;62.0;;2020-03-13T07:17:09.766Z;;;;;;;;;;;;4326.0;;2020-03-13T07:17:09.766Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;17;5;1#i0;-0.39;;-0.39;-5.64;-1.31;99;5;;1.0;;manual;70.0;cm tov WP;;manual;90.0;cm tov WP;;manual;;70.0;-1.0899999999999999;-1.29;90.0;;2020-03-13T07:17:41.189Z;;;;;;;;;;;;4326.0;;2020-03-13T07:17:41.189Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;17;6;1#i0;-0.39;;-0.39;-5.64;-1.31;99;5;;1.5;;manual;73.0;cm tov WP;;manual;98.0;cm tov WP;;manual;;73.0;-1.12;-1.37;98.0;;2020-03-13T07:17:48.436Z;;;;;;;;;;;;4326.0;;2020-03-13T07:17:48.436Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;17;7;1#i0;-0.39;;-0.39;-5.64;-1.31;99;5;;2.0;;manual;71.0;cm tov WP;;manual;100.0;cm tov WP;;manual;;71.0;-1.1;-1.3900000000000001;100.0;;2020-03-13T07:17:54.746Z;;;;;;;;;;;;4326.0;;2020-03-13T07:17:54.746Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;17;8;1#i0;-0.39;;-0.39;-5.64;-1.31;99;5;;3.0;;manual;65.0;cm tov WP;;manual;100.0;cm tov WP;;manual;;65.0;-1.04;-1.3900000000000001;100.0;;2020-03-13T07:18:05.841Z;;;;;;;;;;;;4326.0;;2020-03-13T07:18:05.841Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;17;9;1#i0;-0.39;;-0.39;-5.64;-1.31;99;7;;3.5;;manual;68.0;cm tov WP;;manual;92.0;cm tov WP;;manual;;68.0;-1.07;-1.31;92.0;;2020-03-13T07:18:39.890Z;;;;;;;;;;;;4326.0;;2020-03-13T07:18:39.890Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;17;10;1#i0;-0.39;;-0.39;-5.64;-1.31;99;6;;4.0;;manual;58.0;cm tov WP;;manual;82.0;cm tov WP;;manual;;58.0;-0.97;-1.21;82.0;;2020-03-13T07:18:44.300Z;;;;;;;;;;;;4326.0;;2020-03-13T07:18:44.300Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;17;11;1#i0;-0.39;;-0.39;-5.64;-1.31;99;6;;4.5;;manual;45.0;cm tov WP;;manual;72.0;cm tov WP;;manual;;45.0;-0.8400000000000001;-1.1099999999999999;72.0;;2020-03-13T07:18:53.311Z;;;;;;;;;;;;4326.0;;2020-03-13T07:18:53.311Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;17;12;1#i0;-0.39;;-0.39;-5.64;-1.31;99;6;200;5.0;;manual;38.0;cm tov WP;;manual;65.0;cm tov WP;;manual;;38.0;-0.77;-1.04;65.0;;2020-03-13T07:19:01.757Z;;;;;;;;;;;;4326.0;;2020-03-13T07:19:01.757Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;17;13;1#i0;-0.39;;-0.39;-5.64;-1.31;99;6;200;5.5;;manual;25.0;cm tov WP;;manual;65.0;cm tov WP;;manual;;25.0;-0.64;-1.04;65.0;;2020-03-13T07:19:39.433Z;;;;;;;;;;;;4326.0;;2020-03-13T07:19:39.433Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;17;14;1#i0;-0.39;;-0.39;-5.64;-1.31;99;6;200;6.0;;manual;12.0;cm tov WP;;manual;41.0;cm tov WP;;manual;;12.0;-0.51;-0.8;41.0;;2020-03-13T07:19:45.877Z;;;;;;;;;;;;4326.0;;2020-03-13T07:19:45.877Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;17;15;1#i0;-0.39;;-0.39;-5.64;-1.31;99;6;200;6.5;;manual;8.0;cm tov WP;;manual;25.0;cm tov WP;;manual;;8.0;-0.47000000000000003;-0.64;25.0;;2020-03-13T07:19:51.258Z;;;;;;;;;;;;4326.0;;2020-03-13T07:19:51.258Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;17;16;1#i0;-0.39;;-0.39;-5.64;-1.31;99;6;200;6.7;;manual;3.0;cm tov WP;;manual;9.0;cm tov WP;;manual;;3.0;-0.42000000000000004;-0.48;9.0;;2020-03-13T07:20:09.447Z;;;;;;;;;;;;4326.0;;2020-03-13T07:20:09.447Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;17;17;1#i0;-0.39;;-0.39;-5.64;-1.31;22R;;200;6.8;3.15;gps;-1.31;mNAP;3.15;gps;;mNAP;;;;0;-0.39;-0.39;0;;2020-03-13T07:23:40.324Z;;4.0;0.07006;126165.571;487100.027;2.7567949988848985;4.963806828333333;52.37102076333334;45.704;1.66;3.15;4326.0;-1.3132650011151015;2020-03-13T07:23:40.324Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;17;18;1#i0;-0.39;;-0.39;-5.64;-1.31;2;;200;7.0;;manual;-5.0;cm tov WP;;manual;;mNAP;;;;-5.0;-0.34;;;;2020-03-13T07:32:01.342Z;;;;;;;;;;;;4326.0;;2020-03-13T07:32:01.342Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;17;19;1#i0;-0.39;;-0.39;-5.64;-1.31;2;;200;7.4;;manual;-20.0;cm tov WP;;manual;;mNAP;;;;-20.0;-0.19;;;;2020-03-13T07:33:03.752Z;;;;;;;;;;;;4326.0;;2020-03-13T07:33:03.752Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;17;20;1#i0;-0.39;;-0.39;-5.64;-1.31;2;;200;8.3;;manual;-65.0;cm tov WP;;manual;;mNAP;;;;-65.0;0.26;;;;2020-03-13T07:33:37.016Z;;;;;;;;;;;;4326.0;;2020-03-13T07:33:37.016Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;17;21;1#i0;-0.39;;-0.39;-5.64;-1.31;2;2;52;9.0;;manual;-87.0;cm tov WP;;manual;;mNAP;;;;-87.0;0.48;;;;2020-03-13T07:34:43.136Z;;;;;;;;;;;;4326.0;;2020-03-13T07:36:17.257Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;13;0;10#i0;-0.65;;-0.65;-0.66;-0.64;1;1;200;-1.981;0.02;gps;0.77;mNAP;0.02;gps;;mNAP;;;;-142;0.77;;;;2020-03-13T06:57:35.598Z;;2.0;0.07006;126125.235;487102.058;2.838688050990142;4.963214388333334;52.37103690166667;45.786;0.01;0.02;4326.0;0.7686280509901422;2020-03-13T06:57:35.598Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;13;1;10#i0;-0.65;;-0.65;-0.66;-0.64;1;;200;-0.752;0.02;gps;-0.28;mNAP;0.02;gps;;mNAP;;;Uitgezakt talud;-37;-0.28;;;1584082796509.jpg;2020-03-13T06:57:47.762Z;;2.0;0.07006;126123.968;487101.858;1.7886809568020885;4.963195795;52.37103503666667;44.736;0.01;0.02;4326.0;-0.2813790431979115;2020-03-13T06:59:59.914Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;13;2;10#i0;-0.65;;-0.65;-0.66;-0.64;22L;;78;0.0;0.01;gps;-0.66;mNAP;0.01;gps;;mNAP;;;;0;-0.65;-0.65;0;;2020-03-13T06:49:55.074Z;;2.0;0.07006;126123.363;487101.411;1.4086726040657842;4.963186956666666;52.371030985;44.356;0.01;0.01;4326.0;-0.6613873959342158;2020-03-13T06:49:55.074Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;13;3;10#i0;-0.65;;-0.65;-0.66;-0.64;99;5;78;0.1;;manual;2.0;cm tov WP;;manual;50.0;cm tov WP;;manual;;2.0;-0.67;-1.15;50.0;;2020-03-13T06:51:25.172Z;;;;;;;;;;;;4326.0;;2020-03-13T06:51:25.172Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;13;4;10#i0;-0.65;;-0.65;-0.66;-0.64;99;5;78;0.5;;manual;10.0;cm tov WP;;manual;57.0;cm tov WP;;manual;;10.0;-0.75;-1.22;57.0;;2020-03-13T06:51:35.142Z;;;;;;;;;;;;4326.0;;2020-03-13T06:51:35.142Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;13;5;10#i0;-0.65;;-0.65;-0.66;-0.64;99;7;78;1.0;;manual;11.0;cm tov WP;;manual;61.0;cm tov WP;;manual;;11.0;-0.76;-1.26;61.0;;2020-03-13T06:51:46.030Z;;;;;;;;;;;;4326.0;;2020-03-13T06:51:46.030Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;13;6;10#i0;-0.65;;-0.65;-0.66;-0.64;99;6;78;1.5;;manual;8.0;cm tov WP;;manual;35.0;cm tov WP;;manual;;8.0;-0.73;-1.0;35.0;;2020-03-13T06:51:55.327Z;;;;;;;;;;;;4326.0;;2020-03-13T06:51:55.327Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;13;7;10#i0;-0.65;;-0.65;-0.66;-0.64;99;6;78;1.6;;manual;7.0;cm tov WP;;manual;21.0;cm tov WP;;manual;;7.0;-0.72;-0.86;21.0;;2020-03-13T06:52:03.170Z;;;;;;;;;;;;4326.0;;2020-03-13T06:52:03.170Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;13;8;10#i0;-0.65;;-0.65;-0.66;-0.64;22R;;78;1.795;0.01;gps;-0.64;mNAP;0.01;gps;;mNAP;;;;0;-0.65;-0.65;0;;2020-03-13T06:52:51.746Z;;2.0;0.07006;126121.634;487101.893;1.4336735932491314;4.9631615233333335;52.371035230000004;44.381;0.01;0.01;4326.0;-0.6363864067508687;2020-03-13T06:52:51.746Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;13;9;10#i0;-0.65;;-0.65;-0.66;-0.64;2;;200;2.331;0.01;gps;-0.02;mNAP;0.01;gps;;mNAP;;;;-63;-0.02;;;;2020-03-13T06:55:28.764Z;;2.0;0.07006;126121.131;487102.079;2.051674523586917;4.963154125;52.37103687333333;44.999;0.01;0.01;4326.0;-0.018385476413082844;2020-03-13T06:55:28.764Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;13;10;10#i0;-0.65;;-0.65;-0.66;-0.64;2;;200;2.852;0.01;gps;0.23;mNAP;0.01;gps;;mNAP;;;;-88;0.23;;;;2020-03-13T06:55:24.921Z;;2.0;0.07006;126120.594;487102.079;2.3046727059996988;4.963146236666667;52.37103684;45.252;0.01;0.01;4326.0;0.23461270599969875;2020-03-13T06:55:24.921Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;13;11;10#i0;-0.65;;-0.65;-0.66;-0.64;2;2;200;3.33;0.01;gps;0.46;mNAP;0.01;gps;;mNAP;;;;-111;0.46;;;;2020-03-13T06:55:13.938Z;;2.0;0.07006;126120.103;487102.007;2.5266700492265377;4.96313904;52.371036175;45.474;0.01;0.01;4326.0;0.4566100492265377;2020-03-13T06:55:13.938Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;10;0;11#i0;-0.39;;-0.39;-0.39;-0.39;1;1;78;-0.448;0.02;gps;0.13;mNAP;0.02;gps;;mNAP;;;;-52;0.13;;;;2020-03-13T10:53:42.829Z;;2.0;0.07006;126035.457;486956.913;2.1953379758169893;4.961908663333333;52.369727700000006;45.145;0.01;0.02;4326.0;0.1252779758169893;2020-03-13T10:53:42.829Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;10;1;11#i0;-0.39;;-0.39;-0.39;-0.39;1;;78;-0.207;0.02;gps;-0.03;mNAP;0.02;gps;;mNAP;;;;-36;-0.03;;;;2020-03-13T10:53:38.154Z;;2.0;0.07006;126035.212;486956.911;2.042337130652732;4.961905065;52.36972767333334;44.992;0.01;0.02;4326.0;-0.02772286934726796;2020-03-13T10:53:38.154Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;10;2;11#i0;-0.39;;-0.39;-0.39;-0.39;22L;;78;0.0;0.02;gps;-0.39;mNAP;0.02;gps;;mNAP;;;;0;-0.39;-0.39;0;;2020-03-13T10:53:28.857Z;;2.0;0.07006;126035.012;486956.964;1.684337208488265;4.96190213;52.36972814000001;44.634;0.01;0.02;4326.0;-0.38572279151173494;2020-03-13T10:53:28.857Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;10;3;11#i0;-0.39;;-0.39;-0.39;-0.39;99;5;200;0.1;;manual;5.0;cm tov WP;;manual;8.0;cm tov WP;;manual;;5.0;-0.44;-0.47000000000000003;8.0;;2020-03-13T10:54:17.707Z;;;;;;;;;;;;4326.0;;2020-03-13T10:54:17.707Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;10;4;11#i0;-0.39;;-0.39;-0.39;-0.39;99;5;200;0.5;;manual;22.0;cm tov WP;;manual;38.0;cm tov WP;;manual;;22.0;-0.61;-0.77;38.0;;2020-03-13T10:54:22.691Z;;;;;;;;;;;;4326.0;;2020-03-13T10:54:22.691Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;10;5;11#i0;-0.39;;-0.39;-0.39;-0.39;99;5;200;1.0;;manual;28.0;cm tov WP;;manual;63.0;cm tov WP;;manual;;28.0;-0.67;-1.02;63.0;;2020-03-13T10:54:30.430Z;;;;;;;;;;;;4326.0;;2020-03-13T10:54:30.430Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;10;6;11#i0;-0.39;;-0.39;-0.39;-0.39;99;7;200;1.5;;manual;30.0;cm tov WP;;manual;75.0;cm tov WP;;manual;;30.0;-0.69;-1.1400000000000001;75.0;;2020-03-13T10:54:38.068Z;;;;;;;;;;;;4326.0;;2020-03-13T10:54:38.068Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;10;7;11#i0;-0.39;;-0.39;-0.39;-0.39;99;6;200;2.0;;manual;25.0;cm tov WP;;manual;72.0;cm tov WP;;manual;;25.0;-0.64;-1.1099999999999999;72.0;;2020-03-13T10:54:47.464Z;;;;;;;;;;;;4326.0;;2020-03-13T10:54:47.464Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;10;8;11#i0;-0.39;;-0.39;-0.39;-0.39;99;6;200;2.5;;manual;20.0;cm tov WP;;manual;41.0;cm tov WP;;manual;;20.0;-0.5900000000000001;-0.8;41.0;;2020-03-13T10:55:04.449Z;;;;;;;;;;;;4326.0;;2020-03-13T10:55:04.449Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;10;9;11#i0;-0.39;;-0.39;-0.39;-0.39;99;6;200;2.6;;manual;17.0;cm tov WP;;manual;29.0;cm tov WP;;manual;;17.0;-0.56;-0.6799999999999999;29.0;;2020-03-13T10:55:18.019Z;;;;;;;;;;;;4326.0;;2020-03-13T10:55:18.019Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;10;10;11#i0;-0.39;;-0.39;-0.39;-0.39;22R;;;2.7;0.02;gps;-0.39;mNAP;0.02;gps;;mNAP;;;;0;-0.39;-0.39;0;;2020-03-13T10:52:38.291Z;;2.0;0.07006;126032.317;486956.561;1.6753224664649826;4.961862588333333;52.369724375000004;44.625;0.01;0.02;4326.0;-0.3947375335350174;2020-03-13T10:52:38.291Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;10;11;11#i0;-0.39;;-0.39;-0.39;-0.39;2;;78;2.907;0.02;gps;-0.04;mNAP;0.02;gps;;mNAP;;;;-35;-0.04;;;;2020-03-13T10:53:00.465Z;;2.0;0.07006;126032.409;486956.746;2.0343253858193924;4.961863926666666;52.36972604333334;44.984;0.01;0.02;4326.0;-0.035734614180607624;2020-03-13T10:53:00.465Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;10;12;11#i0;-0.39;;-0.39;-0.39;-0.39;2;2;78;3.252;0.02;gps;0.21;mNAP;0.02;gps;;mNAP;;;;-60;0.21;;;;2020-03-13T10:53:06.171Z;;2.0;0.07006;126032.058;486957.049;2.27932846612694;4.961858739999999;52.36972874166666;45.229;0.01;0.02;4326.0;0.20926846612694017;2020-03-13T10:53:06.171Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;1;0;12#i0;-0.39;;-0.39;-0.39;0.1;1;1;72;-1.996;0.03;gps;0.14;mNAP;0.03;gps;;mNAP;;;Parkeerplaats;-53;0.14;;;;2020-03-13T10:09:44.370Z;;2.0;0.07006;126015.638;487156.476;2.2080852124752672;4.961600458333334;52.37152020166666;45.155;0.01;0.03;4326.0;0.13802521247526722;2020-03-13T10:09:54.591Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;1;1;12#i0;-0.39;;-0.39;-0.39;0.1;1;;52;-1.445;0.02;gps;0.03;mNAP;0.02;gps;;mNAP;;;;-42;0.03;;;;2020-03-13T10:10:07.621Z;;2.0;0.07006;126015.09;487156.535;2.1000841842272697;4.961592408333333;52.371520704999995;45.047;0.01;0.02;4326.0;0.030024184227269726;2020-03-13T10:10:07.621Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;1;2;12#i0;-0.39;;-0.39;-0.39;0.1;1;;200;-0.584;0.02;gps;-0.17;mNAP;0.02;gps;;mNAP;;;;-22;-0.17;;;;2020-03-13T10:10:22.467Z;;2.0;0.07006;126014.231;487156.588;1.9020820058710646;4.961579791666667;52.37152113333333;44.849;0.01;0.02;4326.0;-0.16797799412893544;2020-03-13T10:10:22.467Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;1;3;12#i0;-0.39;;-0.39;-0.39;0.1;22L;;200;0.0;0.02;gps;-0.39;mNAP;0.02;gps;;mNAP;;;;0;-0.39;-0.39;0;;2020-03-13T10:11:03.728Z;;2.0;0.07006;126013.649;487156.639;1.6830807409236632;4.96157124;52.37152155833334;44.63;0.01;0.02;4326.0;-0.3869792590763368;2020-03-13T10:11:03.728Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;1;4;12#i0;-0.39;;-0.39;-0.39;0.1;99;5;200;0.1;;manual;3.0;cm tov WP;;manual;5.0;cm tov WP;;manual;;3.0;-0.42000000000000004;-0.44;5.0;;2020-03-13T10:11:46.048Z;;;;;;;;;;;;4326.0;;2020-03-13T10:11:46.048Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;1;5;12#i0;-0.39;;-0.39;-0.39;0.1;99;5;200;0.5;;manual;5.0;cm tov WP;;manual;20.0;cm tov WP;;manual;;5.0;-0.44;-0.5900000000000001;20.0;;2020-03-13T10:11:55.547Z;;;;;;;;;;;;4326.0;;2020-03-13T10:11:55.547Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;1;6;12#i0;-0.39;;-0.39;-0.39;0.1;99;5;200;1.0;;manual;15.0;cm tov WP;;manual;50.0;cm tov WP;;manual;;15.0;-0.54;-0.89;50.0;;2020-03-13T10:12:01.561Z;;;;;;;;;;;;4326.0;;2020-03-13T10:12:01.561Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;1;7;12#i0;-0.39;;-0.39;-0.39;0.1;99;5;200;1.5;;manual;35.0;cm tov WP;;manual;81.0;cm tov WP;;manual;;35.0;-0.74;-1.2000000000000002;81.0;;2020-03-13T10:12:21.659Z;;;;;;;;;;;;4326.0;;2020-03-13T10:12:21.659Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;1;8;12#i0;-0.39;;-0.39;-0.39;0.1;99;5;200;2.0;;manual;45.0;cm tov WP;;manual;105.0;cm tov WP;;manual;;45.0;-0.8400000000000001;-1.44;105.0;;2020-03-13T10:12:42.943Z;;;;;;;;;;;;4326.0;;2020-03-13T10:12:42.943Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;1;9;12#i0;-0.39;;-0.39;-0.39;0.1;99;5;;3.0;;manual;48.0;cm tov WP;;manual;95.0;cm tov WP;;manual;;48.0;-0.87;-1.3399999999999999;95.0;;2020-03-13T10:13:00.664Z;;;;;;;;;;;;4326.0;;2020-03-13T10:13:00.664Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;1;10;12#i0;-0.39;;-0.39;-0.39;0.1;99;5;;4.0;;manual;46.0;cm tov WP;;manual;95.0;cm tov WP;;manual;;46.0;-0.8500000000000001;-1.3399999999999999;95.0;;2020-03-13T10:15:13.554Z;;;;;;;;;;;;4326.0;;2020-03-13T10:15:13.554Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;1;11;12#i0;-0.39;;-0.39;-0.39;0.1;99;5;;5.0;;manual;42.0;cm tov WP;;manual;95.0;cm tov WP;;manual;;42.0;-0.81;-1.3399999999999999;95.0;;2020-03-13T10:15:29.616Z;;;;;;;;;;;;4326.0;;2020-03-13T10:15:29.616Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;1;12;12#i0;-0.39;;-0.39;-0.39;0.1;99;5;;7.0;;manual;35.0;cm tov WP;;manual;90.0;cm tov WP;;manual;;35.0;-0.74;-1.29;90.0;;2020-03-13T10:15:50.454Z;;;;;;;;;;;;4326.0;;2020-03-13T10:15:50.454Z
